fs_type,D,W,F,profile_name,p_read,p_write,p_mkdir,p_ls,p_mv,p_find,distribution,locality,zipf_s,operations,repeats,avg_latency_us,p99_latency_us,throughput_ops_sec,memory_usage_bytes
C,10,5,0.3,build_system,0.5,0.25,0.1,0.05,0.05,0.05,uniform,0,0,2000,2,404.286,8522.77,2475.75,5728693
C,10,5,0.3,build_system,0.5,0.25,0.1,0.05,0.05,0.05,zipf,0.3,1.5,2000,2,338.47,8240.65,2981.27,5697379
C,10,5,0.3,build_system,0.5,0.25,0.1,0.05,0.05,0.05,zipf,0.8,2,2000,2,395.092,8321.96,2531.05,5687497
C,10,5,0.6,build_system,0.5,0.25,0.1,0.05,0.05,0.05,uniform,0,0,2000,2,450.657,9061.79,2219.88,6358059
C,10,5,0.6,build_system,0.5,0.25,0.1,0.05,0.05,0.05,zipf,0.3,1.5,2000,2,394.453,9238.06,2536.95,6324411
C,10,5,0.6,build_system,0.5,0.25,0.1,0.05,0.05,0.05,zipf,0.8,2,2000,2,385.772,9284,2592.36,6320430
C,10,5,0.95,build_system,0.5,0.25,0.1,0.05,0.05,0.05,uniform,0,0,2000,2,350.125,7561.5,2856.14,5365936
C,10,5,0.95,build_system,0.5,0.25,0.1,0.05,0.05,0.05,zipf,0.3,1.5,2000,2,365.915,7697.25,2735.38,5323385
C,10,5,0.95,build_system,0.5,0.25,0.1,0.05,0.05,0.05,zipf,0.8,2,2000,2,386.866,7902.73,2584.93,5316637
C,10,10,0.3,build_system,0.5,0.25,0.1,0.05,0.05,0.05,uniform,0,0,2000,2,27302.7,555407,36.6802,424039056
C,10,10,0.3,build_system,0.5,0.25,0.1,0.05,0.05,0.05,zipf,0.3,1.5,2000,2,32139.5,619055,31.142,424000259
C,10,10,0.3,build_system,0.5,0.25,0.1,0.05,0.05,0.05,zipf,0.8,2,2000,2,30856.6,535057,32.4126,423998805
C,10,10,0.6,build_system,0.5,0.25,0.1,0.05,0.05,0.05,uniform,0,0,2000,2,26122.3,491215,38.2885,435354709
C,10,10,0.6,build_system,0.5,0.25,0.1,0.05,0.05,0.05,zipf,0.3,1.5,2000,2,25471,489372,39.2629,435321736
C,10,10,0.6,build_system,0.5,0.25,0.1,0.05,0.05,0.05,zipf,0.8,2,2000,2,23437.3,484347,42.6736,435314199
C,10,10,0.95,build_system,0.5,0.25,0.1,0.05,0.05,0.05,uniform,0,0,2000,2,25040.6,503499,39.9528,425440973
C,10,10,0.95,build_system,0.5,0.25,0.1,0.05,0.05,0.05,zipf,0.3,1.5,2000,2,23376.2,496897,42.7799,425404837
C,10,10,0.95,build_system,0.5,0.25,0.1,0.05,0.05,0.05,zipf,0.8,2,2000,2,27811.4,493384,35.9587,425400596
C,10,15,0.3,build_system,0.5,0.25,0.1,0.05,0.05,0.05,uniform,0,0,2000,2,24814.8,496945,40.3023,415033380
C,10,15,0.3,build_system,0.5,0.25,0.1,0.05,0.05,0.05,zipf,0.3,1.5,2000,2,27118.8,499893,36.8782,414998133
C,10,15,0.3,build_system,0.5,0.25,0.1,0.05,0.05,0.05,zipf,0.8,2,2000,2,25771.7,499043,38.8045,414988820
C,10,15,0.6,build_system,0.5,0.25,0.1,0.05,0.05,0.05,uniform,0,0,2000,2,22919.8,500597,43.6326,415990898
C,10,15,0.6,build_system,0.5,0.25,0.1,0.05,0.05,0.05,zipf,0.3,1.5,2000,2,28953.7,499865,34.5404,415957758
C,10,15,0.6,build_system,0.5,0.25,0.1,0.05,0.05,0.05,zipf,0.8,2,2000,2,26786.7,501121,37.3338,415952456
C,10,15,0.95,build_system,0.5,0.25,0.1,0.05,0.05,0.05,uniform,0,0,2000,2,29017.5,464292,34.6151,417217696
C,10,15,0.95,build_system,0.5,0.25,0.1,0.05,0.05,0.05,zipf,0.3,1.5,2000,2,22028.2,430190,45.4,417184118
C,10,15,0.95,build_system,0.5,0.25,0.1,0.05,0.05,0.05,zipf,0.8,2,2000,2,23757.9,432255,42.0989,417179623
C,10,2,0.3,build_system,0.5,0.25,0.1,0.05,0.05,0.05,uniform,0,0,2000,2,1.49101,23.604,674524,29281
C,10,2,0.3,build_system,0.5,0.25,0.1,0.05,0.05,0.05,zipf,0.3,1.5,2000,2,1.49835,22.3545,667480,29299
C,10,2,0.3,build_system,0.5,0.25,0.1,0.05,0.05,0.05,zipf,0.8,2,2000,2,1.68157,25.021,594727,30097
C,10,2,0.6,build_system,0.5,0.25,0.1,0.05,0.05,0.05,uniform,0,0,2000,2,1.28916,23.8955,775812,28647
C,10,2,0.6,build_system,0.5,0.25,0.1,0.05,0.05,0.05,zipf,0.3,1.5,2000,2,1.37155,21.229,729224,26395
C,10,2,0.6,build_system,0.5,0.25,0.1,0.05,0.05,0.05,zipf,0.8,2,2000,2,1.42045,22.2085,704059,27670
C,10,2,0.95,build_system,0.5,0.25,0.1,0.05,0.05,0.05,uniform,0,0,2000,2,1.44882,23.5415,690278,28334
C,10,2,0.95,build_system,0.5,0.25,0.1,0.05,0.05,0.05,zipf,0.3,1.5,2000,2,1.50468,23.25,665351,27033
C,10,2,0.95,build_system,0.5,0.25,0.1,0.05,0.05,0.05,zipf,0.8,2,2000,2,1.66913,25.0205,599206,28338
C,15,2,0.3,build_system,0.5,0.25,0.1,0.05,0.05,0.05,uniform,0,0,2000,2,2.18797,41.3955,457106,52079
C,15,2,0.3,build_system,0.5,0.25,0.1,0.05,0.05,0.05,zipf,0.3,1.5,2000,2,2.3918,44.3755,418114,50355
C,15,2,0.3,build_system,0.5,0.25,0.1,0.05,0.05,0.05,zipf,0.8,2,2000,2,2.69518,45.8545,371052,49195
C,15,2,0.6,build_system,0.5,0.25,0.1,0.05,0.05,0.05,uniform,0,0,2000,2,2.67986,46.562,373313,54976
C,15,2,0.6,build_system,0.5,0.25,0.1,0.05,0.05,0.05,zipf,0.3,1.5,2000,2,2.64319,43.229,378343,48644
C,15,2,0.6,build_system,0.5,0.25,0.1,0.05,0.05,0.05,zipf,0.8,2,2000,2,3.07195,50.375,325529,49824
C,15,2,0.95,build_system,0.5,0.25,0.1,0.05,0.05,0.05,uniform,0,0,2000,2,2.17562,44.3125,459646,53943
C,15,2,0.95,build_system,0.5,0.25,0.1,0.05,0.05,0.05,zipf,0.3,1.5,2000,2,2.91809,44.25,342700,48687
C,15,2,0.95,build_system,0.5,0.25,0.1,0.05,0.05,0.05,zipf,0.8,2,2000,2,2.46497,45.396,405697,50132
C,20,2,0.3,build_system,0.5,0.25,0.1,0.05,0.05,0.05,uniform,0,0,2000,2,5.0622,91.271,197546,99150
C,20,2,0.3,build_system,0.5,0.25,0.1,0.05,0.05,0.05,zipf,0.3,1.5,2000,2,4.97129,96.4585,201155,93310
C,20,2,0.3,build_system,0.5,0.25,0.1,0.05,0.05,0.05,zipf,0.8,2,2000,2,4.53296,89.542,220608,88864
C,20,2,0.6,build_system,0.5,0.25,0.1,0.05,0.05,0.05,uniform,0,0,2000,2,4.97275,88.479,201101,98805
C,20,2,0.6,build_system,0.5,0.25,0.1,0.05,0.05,0.05,zipf,0.3,1.5,2000,2,5.03773,97.708,198509,96338
C,20,2,0.6,build_system,0.5,0.25,0.1,0.05,0.05,0.05,zipf,0.8,2,2000,2,4.97163,98.5625,201277,91067
C,20,2,0.95,build_system,0.5,0.25,0.1,0.05,0.05,0.05,uniform,0,0,2000,2,5.78509,89.8335,172867,97403
C,20,2,0.95,build_system,0.5,0.25,0.1,0.05,0.05,0.05,zipf,0.3,1.5,2000,2,5.33178,98.9795,187568,93710
C,20,2,0.95,build_system,0.5,0.25,0.1,0.05,0.05,0.05,zipf,0.8,2,2000,2,5.44679,99.8545,183653,91909
C,15,3,0.3,build_system,0.5,0.25,0.1,0.05,0.05,0.05,uniform,0,0,2000,2,45.6101,847.896,21925.8,791854
C,15,3,0.3,build_system,0.5,0.25,0.1,0.05,0.05,0.05,zipf,0.3,1.5,2000,2,43.0543,834.542,23226.6,762526
C,15,3,0.3,build_system,0.5,0.25,0.1,0.05,0.05,0.05,zipf,0.8,2,2000,2,48.3363,848.062,20689,751090
C,15,3,0.6,build_system,0.5,0.25,0.1,0.05,0.05,0.05,uniform,0,0,2000,2,44.3167,831.896,22564.9,794102
C,15,3,0.6,build_system,0.5,0.25,0.1,0.05,0.05,0.05,zipf,0.3,1.5,2000,2,44.6252,855.604,22410.3,759443
C,15,3,0.6,build_system,0.5,0.25,0.1,0.05,0.05,0.05,zipf,0.8,2,2000,2,42.6569,830.542,23444.4,755207
C,15,3,0.95,build_system,0.5,0.25,0.1,0.05,0.05,0.05,uniform,0,0,2000,2,10.5164,176.02,95118,187544
C,15,3,0.95,build_system,0.5,0.25,0.1,0.05,0.05,0.05,zipf,0.3,1.5,2000,2,9.23387,168.875,108327,166461
C,15,3,0.95,build_system,0.5,0.25,0.1,0.05,0.05,0.05,zipf,0.8,2,2000,2,8.35162,172.938,119737,164469
C,2,30,0.3,build_system,0.5,0.25,0.1,0.05,0.05,0.05,uniform,0,0,2000,2,1.10739,18.188,903403,51244
C,2,30,0.3,build_system,0.5,0.25,0.1,0.05,0.05,0.05,zipf,0.3,1.5,2000,2,1.19346,18.1455,838107,46779
C,2,30,0.3,build_system,0.5,0.25,0.1,0.05,0.05,0.05,zipf,0.8,2,2000,2,1.06133,15.625,943036,42318
C,2,30,0.6,build_system,0.5,0.25,0.1,0.05,0.05,0.05,uniform,0,0,2000,2,1.80166,27.438,555113,84791
C,2,30,0.6,build_system,0.5,0.25,0.1,0.05,0.05,0.05,zipf,0.3,1.5,2000,2,1.61893,26.5835,617830,73524
C,2,30,0.6,build_system,0.5,0.25,0.1,0.05,0.05,0.05,zipf,0.8,2,2000,2,1.79169,27.271,558152,68583
C,2,30,0.95,build_system,0.5,0.25,0.1,0.05,0.05,0.05,uniform,0,0,2000,2,1.46221,27.375,683994,89019
C,2,30,0.95,build_system,0.5,0.25,0.1,0.05,0.05,0.05,zipf,0.3,1.5,2000,2,1.72857,27.312,578521,75577
C,2,30,0.95,build_system,0.5,0.25,0.1,0.05,0.05,0.05,zipf,0.8,2,2000,2,1.80821,28.5625,553106,71692
C,2,50,0.3,build_system,0.5,0.25,0.1,0.05,0.05,0.05,uniform,0,0,2000,2,2.24185,35.2295,446541,106183
C,2,50,0.3,build_system,0.5,0.25,0.1,0.05,0.05,0.05,zipf,0.3,1.5,2000,2,2.31256,35.8125,432457,89242
C,2,50,0.3,build_system,0.5,0.25,0.1,0.05,0.05,0.05,zipf,0.8,2,2000,2,2.26494,34.458,441539,85279
C,2,50,0.6,build_system,0.5,0.25,0.1,0.05,0.05,0.05,uniform,0,0,2000,2,4.08117,63.375,245084,175133
C,2,50,0.6,build_system,0.5,0.25,0.1,0.05,0.05,0.05,zipf,0.3,1.5,2000,2,4.02738,61.271,248316,154005
C,2,50,0.6,build_system,0.5,0.25,0.1,0.05,0.05,0.05,zipf,0.8,2,2000,2,3.8992,64.7705,256540,150098
C,2,50,0.95,build_system,0.5,0.25,0.1,0.05,0.05,0.05,uniform,0,0,2000,2,4.85422,66.833,206036,196572
C,2,50,0.95,build_system,0.5,0.25,0.1,0.05,0.05,0.05,zipf,0.3,1.5,2000,2,4.54933,68.958,219970,173988
C,2,50,0.95,build_system,0.5,0.25,0.1,0.05,0.05,0.05,zipf,0.8,2,2000,2,4.31194,66.6045,231930,166347
C,3,30,0.3,build_system,0.5,0.25,0.1,0.05,0.05,0.05,uniform,0,0,2000,2,25.9523,419.583,38537.8,761367
C,3,30,0.3,build_system,0.5,0.25,0.1,0.05,0.05,0.05,zipf,0.3,1.5,2000,2,23.2881,410.958,42940.5,731822
C,3,30,0.3,build_system,0.5,0.25,0.1,0.05,0.05,0.05,zipf,0.8,2,2000,2,24.701,412.562,40489.3,727245
C,3,30,0.6,build_system,0.5,0.25,0.1,0.05,0.05,0.05,uniform,0,0,2000,2,16.5623,317.291,60383.9,586664
C,3,30,0.6,build_system,0.5,0.25,0.1,0.05,0.05,0.05,zipf,0.3,1.5,2000,2,16.5058,326.479,60588,558803
C,3,30,0.6,build_system,0.5,0.25,0.1,0.05,0.05,0.05,zipf,0.8,2,2000,2,20.0913,330.333,49775.8,553565
C,3,30,0.95,build_system,0.5,0.25,0.1,0.05,0.05,0.05,uniform,0,0,2000,2,20.9459,327.021,47742.1,591104
C,3,30,0.95,build_system,0.5,0.25,0.1,0.05,0.05,0.05,zipf,0.3,1.5,2000,2,22.0467,323.541,45361.3,556079
C,3,30,0.95,build_system,0.5,0.25,0.1,0.05,0.05,0.05,zipf,0.8,2,2000,2,20.9365,323.521,47768.1,551588
C,3,50,0.3,build_system,0.5,0.25,0.1,0.05,0.05,0.05,uniform,0,0,2000,2,96.9741,1635,10312.5,3026435
C,3,50,0.3,build_system,0.5,0.25,0.1,0.05,0.05,0.05,zipf,0.3,1.5,2000,2,110.74,1623.9,9030.32,2991770
C,3,50,0.3,build_system,0.5,0.25,0.1,0.05,0.05,0.05,zipf,0.8,2,2000,2,96.5071,1615.92,10361.9,2988561
C,3,50,0.6,build_system,0.5,0.25,0.1,0.05,0.05,0.05,uniform,0,0,2000,2,118.959,2076.6,8406.37,3963402
C,3,50,0.6,build_system,0.5,0.25,0.1,0.05,0.05,0.05,zipf,0.3,1.5,2000,2,128.992,2081.69,7754.6,3930962
C,3,50,0.6,build_system,0.5,0.25,0.1,0.05,0.05,0.05,zipf,0.8,2,2000,2,122.625,2005.73,8155.17,3925737
C,3,50,0.95,build_system,0.5,0.25,0.1,0.05,0.05,0.05,uniform,0,0,2000,2,62.9286,1097.75,15891,2115646
C,3,50,0.95,build_system,0.5,0.25,0.1,0.05,0.05,0.05,zipf,0.3,1.5,2000,2,70.5559,1090.08,14173.2,2081393
C,3,50,0.95,build_system,0.5,0.25,0.1,0.05,0.05,0.05,zipf,0.8,2,2000,2,72.4102,1123.77,13810.5,2076797
C,2,5,0.3,database,0.55,0.45,0,0,0,0,uniform,0,0,2000,2,0.0601365,0.084,1.66397e+07,1050
C,2,5,0.3,database,0.55,0.45,0,0,0,0,zipf,0.3,1.5,2000,2,0.062207,0.084,1.60762e+07,1050
C,2,5,0.3,database,0.55,0.45,0,0,0,0,zipf,0.8,2,2000,2,0.0623383,0.084,1.60418e+07,1050
C,2,5,0.6,database,0.55,0.45,0,0,0,0,uniform,0,0,2000,2,0.0627802,0.1045,1.59292e+07,2052
C,2,5,0.6,database,0.55,0.45,0,0,0,0,zipf,0.3,1.5,2000,2,0.0635935,0.125,1.57253e+07,1959
C,2,5,0.6,database,0.55,0.45,0,0,0,0,zipf,0.8,2,2000,2,0.0632645,0.1045,1.58107e+07,1959
C,2,5,0.95,database,0.55,0.45,0,0,0,0,uniform,0,0,2000,2,0.0616435,0.084,1.62225e+07,3276
C,2,5,0.95,database,0.55,0.45,0,0,0,0,zipf,0.3,1.5,2000,2,0.056571,0.084,1.77087e+07,3183
C,2,5,0.95,database,0.55,0.45,0,0,0,0,zipf,0.8,2,2000,2,0.0521235,0.084,1.91852e+07,3183
C,2,10,0.3,database,0.55,0.45,0,0,0,0,uniform,0,0,2000,2,0.0556513,0.1045,1.7987e+07,3722
C,2,10,0.3,database,0.55,0.45,0,0,0,0,zipf,0.3,1.5,2000,2,0.0511993,0.084,1.95331e+07,3629
C,2,10,0.3,database,0.55,0.45,0,0,0,0,zipf,0.8,2,2000,2,0.046911,0.084,2.13231e+07,3629
C,2,10,0.6,database,0.55,0.45,0,0,0,0,uniform,0,0,2000,2,0.0545023,0.1045,1.83482e+07,8096
C,2,10,0.6,database,0.55,0.45,0,0,0,0,zipf,0.3,1.5,2000,2,0.0505108,0.084,1.97998e+07,8096
C,2,10,0.6,database,0.55,0.45,0,0,0,0,zipf,0.8,2,2000,2,0.0466413,0.084,2.14411e+07,7817
C,2,10,0.95,database,0.55,0.45,0,0,0,0,uniform,0,0,2000,2,0.053294,0.084,1.87642e+07,13038
C,2,10,0.95,database,0.55,0.45,0,0,0,0,zipf,0.3,1.5,2000,2,0.0538128,0.125,1.85886e+07,12945
C,2,10,0.95,database,0.55,0.45,0,0,0,0,zipf,0.8,2,2000,2,0.050337,0.1045,1.98661e+07,12015
C,2,15,0.3,database,0.55,0.45,0,0,0,0,uniform,0,0,2000,2,0.0550645,0.1045,1.81606e+07,8664
C,2,15,0.3,database,0.55,0.45,0,0,0,0,zipf,0.3,1.5,2000,2,0.0639238,0.1875,1.60983e+07,8571
C,2,15,0.3,database,0.55,0.45,0,0,0,0,zipf,0.8,2,2000,2,0.051701,0.084,1.93439e+07,8385
C,2,15,0.6,database,0.55,0.45,0,0,0,0,uniform,0,0,2000,2,0.05594,0.125,1.78765e+07,18280
C,2,15,0.6,database,0.55,0.45,0,0,0,0,zipf,0.3,1.5,2000,2,0.052014,0.125,1.9227e+07,17722
C,2,15,0.6,database,0.55,0.45,0,0,0,0,zipf,0.8,2,2000,2,0.0520965,0.125,1.91953e+07,15862
C,2,15,0.95,database,0.55,0.45,0,0,0,0,uniform,0,0,2000,2,0.0575728,0.125,1.73716e+07,27006
C,2,15,0.95,database,0.55,0.45,0,0,0,0,zipf,0.3,1.5,2000,2,0.058815,0.125,1.70029e+07,25146
C,2,15,0.95,database,0.55,0.45,0,0,0,0,zipf,0.8,2,2000,2,0.0553693,0.125,1.80606e+07,23100
C,5,5,0.3,database,0.55,0.45,0,0,0,0,uniform,0,0,2000,2,0.102296,0.1875,9.7793e+06,62973
C,5,5,0.3,database,0.55,0.45,0,0,0,0,zipf,0.3,1.5,2000,2,0.0913305,0.167,1.09518e+07,52371
C,5,5,0.3,database,0.55,0.45,0,0,0,0,zipf,0.8,2,2000,2,0.0873222,0.167,1.14551e+07,46419
C,5,5,0.6,database,0.55,0.45,0,0,0,0,uniform,0,0,2000,2,0.107411,0.1875,9.31051e+06,62229
C,5,5,0.6,database,0.55,0.45,0,0,0,0,zipf,0.3,1.5,2000,2,0.0966832,0.167,1.03441e+07,51906
C,5,5,0.6,database,0.55,0.45,0,0,0,0,zipf,0.8,2,2000,2,0.115044,0.2915,9.13358e+06,46605
C,5,5,0.95,database,0.55,0.45,0,0,0,0,uniform,0,0,2000,2,0.1747,0.292,5.72587e+06,62601
C,5,5,0.95,database,0.55,0.45,0,0,0,0,zipf,0.3,1.5,2000,2,0.15901,0.2915,6.28898e+06,52371
C,5,5,0.95,database,0.55,0.45,0,0,0,0,zipf,0.8,2,2000,2,0.151185,0.2705,6.61444e+06,46326
C,5,10,0.3,database,0.55,0.45,0,0,0,0,uniform,0,0,2000,2,0.173546,0.4165,5.80073e+06,870077
C,5,10,0.3,database,0.55,0.45,0,0,0,0,zipf,0.3,1.5,2000,2,0.10869,0.25,9.20102e+06,813068
C,5,10,0.3,database,0.55,0.45,0,0,0,0,zipf,0.8,2,2000,2,0.170711,0.438,5.85823e+06,802094
C,5,10,0.6,database,0.55,0.45,0,0,0,0,uniform,0,0,2000,2,0.168797,0.396,5.94071e+06,868868
C,5,10,0.6,database,0.55,0.45,0,0,0,0,zipf,0.3,1.5,2000,2,0.189129,0.521,5.28858e+06,812045
C,5,10,0.6,database,0.55,0.45,0,0,0,0,zipf,0.8,2,2000,2,0.128088,0.4165,7.81698e+06,802559
C,5,10,0.95,database,0.55,0.45,0,0,0,0,uniform,0,0,2000,2,0.157385,0.396,6.40803e+06,869333
C,5,10,0.95,database,0.55,0.45,0,0,0,0,zipf,0.3,1.5,2000,2,0.121655,0.4585,8.29325e+06,813347
C,5,10,0.95,database,0.55,0.45,0,0,0,0,zipf,0.8,2,2000,2,0.189925,0.625,5.26981e+06,802280
C,5,15,0.3,database,0.55,0.45,0,0,0,0,uniform,0,0,2000,2,0.387791,0.667,2.68887e+06,6894055
C,5,15,0.3,database,0.55,0.45,0,0,0,0,zipf,0.3,1.5,2000,2,0.143407,0.5,6.98259e+06,6835186
C,5,15,0.3,database,0.55,0.45,0,0,0,0,zipf,0.8,2,2000,2,0.164594,0.709,6.11935e+06,6823654
C,5,15,0.6,database,0.55,0.45,0,0,0,0,uniform,0,0,2000,2,0.406867,1.104,2.5643e+06,6893962
C,5,15,0.6,database,0.55,0.45,0,0,0,0,zipf,0.3,1.5,2000,2,0.192589,0.896,5.44352e+06,6834628
C,5,15,0.6,database,0.55,0.45,0,0,0,0,zipf,0.8,2,2000,2,0.105468,0.459,9.48377e+06,6824305
C,5,15,0.95,database,0.55,0.45,0,0,0,0,uniform,0,0,2000,2,0.40746,0.708,2.53904e+06,6900193
C,5,15,0.95,database,0.55,0.45,0,0,0,0,zipf,0.3,1.5,2000,2,0.183782,0.6045,5.61121e+06,6833233
C,5,15,0.95,database,0.55,0.45,0,0,0,0,zipf,0.8,2,2000,2,0.10292,0.479,9.74956e+06,6823561
C,10,5,0.3,database,0.55,0.45,0,0,0,0,uniform,0,0,2000,2,0.500682,1.5,2.01086e+06,8484749
C,10,5,0.3,database,0.55,0.45,0,0,0,0,zipf,0.3,1.5,2000,2,0.270157,0.8335,3.90278e+06,8416022
C,10,5,0.3,database,0.55,0.45,0,0,0,0,zipf,0.8,2,2000,2,0.173271,0.5835,5.77425e+06,8406164
C,10,5,0.6,database,0.55,0.45,0,0,0,0,uniform,0,0,2000,2,0.564563,0.896,1.80827e+06,8482238
C,10,5,0.6,database,0.55,0.45,0,0,0,0,zipf,0.3,1.5,2000,2,0.263957,0.75,4.02371e+06,8416115
C,10,5,0.6,database,0.55,0.45,0,0,0,0,zipf,0.8,2,2000,2,0.17081,0.5415,5.85733e+06,8405513
C,10,5,0.95,database,0.55,0.45,0,0,0,0,uniform,0,0,2000,2,0.436736,0.771,2.29422e+06,8485028
C,10,5,0.95,database,0.55,0.45,0,0,0,0,zipf,0.3,1.5,2000,2,0.216837,0.6875,4.61254e+06,8415929
C,10,5,0.95,database,0.55,0.45,0,0,0,0,zipf,0.8,2,2000,2,0.240352,0.771,4.19082e+06,8406071
C,10,10,0.3,database,0.55,0.45,0,0,0,0,uniform,0,0,2000,2,1.73768,3.7915,736906,430212310
C,10,10,0.3,database,0.55,0.45,0,0,0,0,zipf,0.3,1.5,2000,2,0.598181,2.875,1.89565e+06,430145350
C,10,10,0.3,database,0.55,0.45,0,0,0,0,zipf,0.8,2,2000,2,0.245604,2.125,4.27793e+06,430134748
C,10,10,0.6,database,0.55,0.45,0,0,0,0,uniform,0,0,2000,2,1.02985,3.854,971931,426846374
C,10,10,0.6,database,0.55,0.45,0,0,0,0,zipf,0.3,1.5,2000,2,0.322436,2.417,3.12368e+06,426778763
C,10,10,0.6,database,0.55,0.45,0,0,0,0,zipf,0.8,2,2000,2,0.36111,1.646,2.92263e+06,426768254
C,10,10,0.95,database,0.55,0.45,0,0,0,0,uniform,0,0,2000,2,0.820624,2.541,1.22244e+06,424266128
C,10,10,0.95,database,0.55,0.45,0,0,0,0,zipf,0.3,1.5,2000,2,0.34314,2.0625,3.01986e+06,424198703
C,10,10,0.95,database,0.55,0.45,0,0,0,0,zipf,0.8,2,2000,2,0.274877,3.396,4.12981e+06,424187264
C,10,15,0.3,database,0.55,0.45,0,0,0,0,uniform,0,0,2000,2,2.42743,20.167,755181,417043119
C,10,15,0.3,database,0.55,0.45,0,0,0,0,zipf,0.3,1.5,2000,2,0.442354,2.4165,2.35522e+06,416977554
C,10,15,0.3,database,0.55,0.45,0,0,0,0,zipf,0.8,2,2000,2,0.316659,2.9585,3.16969e+06,416965836
C,10,15,0.6,database,0.55,0.45,0,0,0,0,uniform,0,0,2000,2,6.21866,33.8745,573103,415274931
C,10,15,0.6,database,0.55,0.45,0,0,0,0,zipf,0.3,1.5,2000,2,1.09659,16.9165,953858,415207320
C,10,15,0.6,database,0.55,0.45,0,0,0,0,zipf,0.8,2,2000,2,0.388847,6.0625,2.85882e+06,415195974
C,10,15,0.95,database,0.55,0.45,0,0,0,0,uniform,0,0,2000,2,11.8193,62.646,115851,415796537
C,10,15,0.95,database,0.55,0.45,0,0,0,0,zipf,0.3,1.5,2000,2,1.44359,19.6875,962896,415730972
C,10,15,0.95,database,0.55,0.45,0,0,0,0,zipf,0.8,2,2000,2,0.365461,5.4795,2.77707e+06,415716278
C,10,2,0.3,database,0.55,0.45,0,0,0,0,uniform,0,0,2000,2,0.221162,0.458,4.5626e+06,4578
C,10,2,0.3,database,0.55,0.45,0,0,0,0,zipf,0.3,1.5,2000,2,0.20154,0.334,4.96213e+06,4578
C,10,2,0.3,database,0.55,0.45,0,0,0,0,zipf,0.8,2,2000,2,0.201415,0.334,4.96493e+06,4392
C,10,2,0.6,database,0.55,0.45,0,0,0,0,uniform,0,0,2000,2,0.189819,0.334,5.2682e+06,4578
C,10,2,0.6,database,0.55,0.45,0,0,0,0,zipf,0.3,1.5,2000,2,0.200315,0.334,4.9923e+06,4578
C,10,2,0.6,database,0.55,0.45,0,0,0,0,zipf,0.8,2,2000,2,0.20208,0.334,4.94872e+06,4578
C,10,2,0.95,database,0.55,0.45,0,0,0,0,uniform,0,0,2000,2,0.176377,0.3335,5.70356e+06,4578
C,10,2,0.95,database,0.55,0.45,0,0,0,0,zipf,0.3,1.5,2000,2,0.216085,0.375,4.62854e+06,4578
C,10,2,0.95,database,0.55,0.45,0,0,0,0,zipf,0.8,2,2000,2,0.203304,0.334,4.91874e+06,4485
C,15,2,0.3,database,0.55,0.45,0,0,0,0,uniform,0,0,2000,2,0.30341,0.542,3.29587e+06,21160
C,15,2,0.3,database,0.55,0.45,0,0,0,0,zipf,0.3,1.5,2000,2,0.313394,0.542,3.19098e+06,20695
C,15,2,0.3,database,0.55,0.45,0,0,0,0,zipf,0.8,2,2000,2,0.323451,0.5,3.09167e+06,19021
C,15,2,0.6,database,0.55,0.45,0,0,0,0,uniform,0,0,2000,2,0.270288,0.5,3.69979e+06,21160
C,15,2,0.6,database,0.55,0.45,0,0,0,0,zipf,0.3,1.5,2000,2,0.273692,0.5,3.65378e+06,20788
C,15,2,0.6,database,0.55,0.45,0,0,0,0,zipf,0.8,2,2000,2,0.358929,0.604,2.79986e+06,19114
C,15,2,0.95,database,0.55,0.45,0,0,0,0,uniform,0,0,2000,2,0.31008,0.5625,3.22513e+06,21160
C,15,2,0.95,database,0.55,0.45,0,0,0,0,zipf,0.3,1.5,2000,2,0.317296,0.542,3.15234e+06,20695
C,15,2,0.95,database,0.55,0.45,0,0,0,0,zipf,0.8,2,2000,2,0.30179,0.5205,3.33859e+06,19021
C,20,2,0.3,database,0.55,0.45,0,0,0,0,uniform,0,0,2000,2,0.323049,0.6665,3.09643e+06,21405
C,20,2,0.3,database,0.55,0.45,0,0,0,0,zipf,0.3,1.5,2000,2,0.315366,0.6455,3.171e+06,20382
C,20,2,0.3,database,0.55,0.45,0,0,0,0,zipf,0.8,2,2000,2,0.329059,0.584,3.03899e+06,18522
C,20,2,0.6,database,0.55,0.45,0,0,0,0,uniform,0,0,2000,2,0.31895,0.646,3.13611e+06,21405
C,20,2,0.6,database,0.55,0.45,0,0,0,0,zipf,0.3,1.5,2000,2,0.265647,0.625,3.76451e+06,20940
C,20,2,0.6,database,0.55,0.45,0,0,0,0,zipf,0.8,2,2000,2,0.277706,0.521,3.60867e+06,18615
C,20,2,0.95,database,0.55,0.45,0,0,0,0,uniform,0,0,2000,2,0.573603,4.9165,1.84371e+06,21405
C,20,2,0.95,database,0.55,0.45,0,0,0,0,zipf,0.3,1.5,2000,2,0.267557,0.625,3.73756e+06,20847
C,20,2,0.95,database,0.55,0.45,0,0,0,0,zipf,0.8,2,2000,2,0.283014,0.521,3.54955e+06,18522
C,15,3,0.3,database,0.55,0.45,0,0,0,0,uniform,0,0,2000,2,0.487312,1.0205,2.05537e+06,885604
C,15,3,0.3,database,0.55,0.45,0,0,0,0,zipf,0.3,1.5,2000,2,0.42187,1.125,2.39547e+06,830176
