fs_type,D,W,F,profile_name,p_read,p_write,p_mkdir,p_ls,p_mv,p_find,distribution,locality,zipf_s,operations,repeats,avg_latency_us,p99_latency_us,throughput_ops_sec,memory_usage_bytes
B,5,15,0.6,build_system,0.5,0.25,0.1,0.05,0.05,0.05,zipf,0.3,1.5,2000,2,3.52438,75.25,284940,13288455
B,5,15,0.6,build_system,0.5,0.25,0.1,0.05,0.05,0.05,zipf,0.8,2,2000,2,2.9436,87.875,345287,13282401
B,5,15,0.95,build_system,0.5,0.25,0.1,0.05,0.05,0.05,uniform,0,0,2000,2,2.22664,20.708,467225,13318748
B,5,15,0.95,build_system,0.5,0.25,0.1,0.05,0.05,0.05,zipf,0.3,1.5,2000,2,4.14688,88.167,258416,13279197
B,5,15,0.95,build_system,0.5,0.25,0.1,0.05,0.05,0.05,zipf,0.8,2,2000,2,2.0272,61.354,496909,13282688
B,10,5,0.3,build_system,0.5,0.25,0.1,0.05,0.05,0.05,uniform,0,0,2000,2,3.50797,21.292,289191,14717954
B,10,5,0.3,build_system,0.5,0.25,0.1,0.05,0.05,0.05,zipf,0.3,1.5,2000,2,4.09746,127.354,250210,14675589
B,10,5,0.3,build_system,0.5,0.25,0.1,0.05,0.05,0.05,zipf,0.8,2,2000,2,4.11446,99.5415,245194,14664093
B,10,5,0.6,build_system,0.5,0.25,0.1,0.05,0.05,0.05,uniform,0,0,2000,2,3.13109,27.479,320110,11735476
B,10,5,0.6,build_system,0.5,0.25,0.1,0.05,0.05,0.05,zipf,0.3,1.5,2000,2,5.96916,236.25,168574,11693340
B,10,5,0.6,build_system,0.5,0.25,0.1,0.05,0.05,0.05,zipf,0.8,2,2000,2,4.19256,142.062,238518,11698040
B,10,5,0.95,build_system,0.5,0.25,0.1,0.05,0.05,0.05,uniform,0,0,2000,2,4.35964,20.2705,261215,11738836
B,10,5,0.95,build_system,0.5,0.25,0.1,0.05,0.05,0.05,zipf,0.3,1.5,2000,2,4.94425,221.229,203339,11697778
B,10,5,0.95,build_system,0.5,0.25,0.1,0.05,0.05,0.05,zipf,0.8,2,2000,2,4.89352,161.354,207550,11689055
B,10,10,0.3,build_system,0.5,0.25,0.1,0.05,0.05,0.05,uniform,0,0,2000,2,46.6535,360.334,34406.1,827802037
B,10,10,0.3,build_system,0.5,0.25,0.1,0.05,0.05,0.05,zipf,0.3,1.5,2000,2,14.4527,203.791,98761.9,827765925
B,10,10,0.3,build_system,0.5,0.25,0.1,0.05,0.05,0.05,zipf,0.8,2,2000,2,4.92784,83.4165,224284,827758519
B,10,10,0.6,build_system,0.5,0.25,0.1,0.05,0.05,0.05,uniform,0,0,2000,2,37.5752,301.479,39423.3,821933282
B,10,10,0.6,build_system,0.5,0.25,0.1,0.05,0.05,0.05,zipf,0.3,1.5,2000,2,4.70895,69.9995,217872,821903004
B,10,10,0.6,build_system,0.5,0.25,0.1,0.05,0.05,0.05,zipf,0.8,2,2000,2,8.64423,147.291,118991,821894992
B,10,10,0.95,build_system,0.5,0.25,0.1,0.05,0.05,0.05,uniform,0,0,2000,2,74.3912,860.187,25785.5,824691489
B,10,10,0.95,build_system,0.5,0.25,0.1,0.05,0.05,0.05,zipf,0.3,1.5,2000,2,11.9028,171.334,100803,824659150
B,10,10,0.95,build_system,0.5,0.25,0.1,0.05,0.05,0.05,zipf,0.8,2,2000,2,5.13731,84.104,200024,824655938
B,10,15,0.3,build_system,0.5,0.25,0.1,0.05,0.05,0.05,uniform,0,0,2000,2,18.4433,191.542,55580.4,814063941
B,10,15,0.3,build_system,0.5,0.25,0.1,0.05,0.05,0.05,zipf,0.3,1.5,2000,2,21.3256,441.583,57433.6,814025381
B,10,15,0.3,build_system,0.5,0.25,0.1,0.05,0.05,0.05,zipf,0.8,2,2000,2,11.6182,101.521,104947,814014583
B,10,15,0.6,build_system,0.5,0.25,0.1,0.05,0.05,0.05,uniform,0,0,2000,2,32.347,328.396,51550.1,814102711
B,10,15,0.6,build_system,0.5,0.25,0.1,0.05,0.05,0.05,zipf,0.3,1.5,2000,2,4.2726,63.125,303499,814062687
B,10,15,0.6,build_system,0.5,0.25,0.1,0.05,0.05,0.05,zipf,0.8,2,2000,2,4.98774,39.917,207600,814056214
B,10,15,0.95,build_system,0.5,0.25,0.1,0.05,0.05,0.05,uniform,0,0,2000,2,22.7241,187.146,45500.5,812198688
B,10,15,0.95,build_system,0.5,0.25,0.1,0.05,0.05,0.05,zipf,0.3,1.5,2000,2,9.41991,120.188,106509,812160019
B,10,15,0.95,build_system,0.5,0.25,0.1,0.05,0.05,0.05,zipf,0.8,2,2000,2,3.27954,66.146,315939,812150010
B,10,2,0.3,build_system,0.5,0.25,0.1,0.05,0.05,0.05,uniform,0,0,2000,2,3.48173,88.8535,287425,74112
B,10,2,0.3,build_system,0.5,0.25,0.1,0.05,0.05,0.05,zipf,0.3,1.5,2000,2,3.79551,131.771,264617,74110
B,10,2,0.3,build_system,0.5,0.25,0.1,0.05,0.05,0.05,zipf,0.8,2,2000,2,3.10935,109.229,329993,73445
B,10,2,0.6,build_system,0.5,0.25,0.1,0.05,0.05,0.05,uniform,0,0,2000,2,2.99234,64.7705,346925,77896
B,10,2,0.6,build_system,0.5,0.25,0.1,0.05,0.05,0.05,zipf,0.3,1.5,2000,2,3.34636,111.916,302091,74667
B,10,2,0.6,build_system,0.5,0.25,0.1,0.05,0.05,0.05,zipf,0.8,2,2000,2,4.57139,126.583,220213,70758
B,10,2,0.95,build_system,0.5,0.25,0.1,0.05,0.05,0.05,uniform,0,0,2000,2,3.55257,86.9585,281626,76160
B,10,2,0.95,build_system,0.5,0.25,0.1,0.05,0.05,0.05,zipf,0.3,1.5,2000,2,2.71149,95.8125,369698,71313
B,10,2,0.95,build_system,0.5,0.25,0.1,0.05,0.05,0.05,zipf,0.8,2,2000,2,2.8821,93.896,360983,79988
B,15,2,0.3,build_system,0.5,0.25,0.1,0.05,0.05,0.05,uniform,0,0,2000,2,5.15093,147.271,194382,79884
B,15,2,0.3,build_system,0.5,0.25,0.1,0.05,0.05,0.05,zipf,0.3,1.5,2000,2,4.11496,128.146,255458,79307
B,15,2,0.3,build_system,0.5,0.25,0.1,0.05,0.05,0.05,zipf,0.8,2,2000,2,2.81077,83.6875,357689,79095
B,15,2,0.6,build_system,0.5,0.25,0.1,0.05,0.05,0.05,uniform,0,0,2000,2,4.63499,118.228,215847,80380
B,15,2,0.6,build_system,0.5,0.25,0.1,0.05,0.05,0.05,zipf,0.3,1.5,2000,2,5.74216,178.73,175230,79324
B,15,2,0.6,build_system,0.5,0.25,0.1,0.05,0.05,0.05,zipf,0.8,2,2000,2,4.46808,130.625,238076,81113
B,15,2,0.95,build_system,0.5,0.25,0.1,0.05,0.05,0.05,uniform,0,0,2000,2,4.17565,127.77,241579,80300
B,15,2,0.95,build_system,0.5,0.25,0.1,0.05,0.05,0.05,zipf,0.3,1.5,2000,2,4.42254,146.396,226262,77197
B,15,2,0.95,build_system,0.5,0.25,0.1,0.05,0.05,0.05,zipf,0.8,2,2000,2,3.80217,110.75,280392,79897
B,20,2,0.3,build_system,0.5,0.25,0.1,0.05,0.05,0.05,uniform,0,0,2000,2,4.22334,110.312,237264,85016
B,20,2,0.3,build_system,0.5,0.25,0.1,0.05,0.05,0.05,zipf,0.3,1.5,2000,2,3.35183,98.1665,305125,84105
B,20,2,0.3,build_system,0.5,0.25,0.1,0.05,0.05,0.05,zipf,0.8,2,2000,2,2.39386,82.063,418193,76789
B,20,2,0.6,build_system,0.5,0.25,0.1,0.05,0.05,0.05,uniform,0,0,2000,2,4.08582,175.48,253138,91008
B,20,2,0.6,build_system,0.5,0.25,0.1,0.05,0.05,0.05,zipf,0.3,1.5,2000,2,2.77475,64.542,361453,81203
B,20,2,0.6,build_system,0.5,0.25,0.1,0.05,0.05,0.05,zipf,0.8,2,2000,2,2.91942,85.625,354172,86620
B,20,2,0.95,build_system,0.5,0.25,0.1,0.05,0.05,0.05,uniform,0,0,2000,2,3.0109,75.0205,346693,85888
B,20,2,0.95,build_system,0.5,0.25,0.1,0.05,0.05,0.05,zipf,0.3,1.5,2000,2,3.21606,89.542,311776,83704
B,20,2,0.95,build_system,0.5,0.25,0.1,0.05,0.05,0.05,zipf,0.8,2,2000,2,4.69192,175.979,217092,86417
B,15,3,0.3,build_system,0.5,0.25,0.1,0.05,0.05,0.05,uniform,0,0,2000,2,3.83412,53.875,274680,222249
B,15,3,0.3,build_system,0.5,0.25,0.1,0.05,0.05,0.05,zipf,0.3,1.5,2000,2,7.36857,281.833,135969,209953
B,15,3,0.3,build_system,0.5,0.25,0.1,0.05,0.05,0.05,zipf,0.8,2,2000,2,6.42149,205.854,155982,207713
B,15,3,0.6,build_system,0.5,0.25,0.1,0.05,0.05,0.05,uniform,0,0,2000,2,3.01489,40.354,331839,219299
B,15,3,0.6,build_system,0.5,0.25,0.1,0.05,0.05,0.05,zipf,0.3,1.5,2000,2,7.45489,277.604,135541,207139
B,15,3,0.6,build_system,0.5,0.25,0.1,0.05,0.05,0.05,zipf,0.8,2,2000,2,4.49461,179.646,226954,208074
B,15,3,0.95,build_system,0.5,0.25,0.1,0.05,0.05,0.05,uniform,0,0,2000,2,2.95137,20.4375,361252,222484
B,15,3,0.95,build_system,0.5,0.25,0.1,0.05,0.05,0.05,zipf,0.3,1.5,2000,2,6.96383,222.479,144865,208114
B,15,3,0.95,build_system,0.5,0.25,0.1,0.05,0.05,0.05,zipf,0.8,2,2000,2,5.57105,198.646,179953,197207
B,2,30,0.3,build_system,0.5,0.25,0.1,0.05,0.05,0.05,uniform,0,0,2000,2,0.498171,3.875,2.02256e+06,113998
B,2,30,0.3,build_system,0.5,0.25,0.1,0.05,0.05,0.05,zipf,0.3,1.5,2000,2,1.29326,35.875,774715,115521
B,2,30,0.3,build_system,0.5,0.25,0.1,0.05,0.05,0.05,zipf,0.8,2,2000,2,0.908992,27.3125,1.10023e+06,107014
B,2,30,0.6,build_system,0.5,0.25,0.1,0.05,0.05,0.05,uniform,0,0,2000,2,0.512728,3.271,1.95092e+06,158770
B,2,30,0.6,build_system,0.5,0.25,0.1,0.05,0.05,0.05,zipf,0.3,1.5,2000,2,0.906789,23.7915,1.11026e+06,146822
B,2,30,0.6,build_system,0.5,0.25,0.1,0.05,0.05,0.05,zipf,0.8,2,2000,2,1.19602,37.646,836229,141781
B,2,30,0.95,build_system,0.5,0.25,0.1,0.05,0.05,0.05,uniform,0,0,2000,2,0.393752,3.1875,2.54066e+06,161462
B,2,30,0.95,build_system,0.5,0.25,0.1,0.05,0.05,0.05,zipf,0.3,1.5,2000,2,0.869151,24.208,1.15058e+06,150249
B,2,30,0.95,build_system,0.5,0.25,0.1,0.05,0.05,0.05,zipf,0.8,2,2000,2,1.2427,36.229,806176,143114
B,2,50,0.3,build_system,0.5,0.25,0.1,0.05,0.05,0.05,uniform,0,0,2000,2,0.499242,3.188,2.00329e+06,228153
B,2,50,0.3,build_system,0.5,0.25,0.1,0.05,0.05,0.05,zipf,0.3,1.5,2000,2,1.0806,29.646,926414,209796
B,2,50,0.3,build_system,0.5,0.25,0.1,0.05,0.05,0.05,zipf,0.8,2,2000,2,0.816137,23.9165,1.25097e+06,199802
B,2,50,0.6,build_system,0.5,0.25,0.1,0.05,0.05,0.05,uniform,0,0,2000,2,0.348546,1.9585,2.87041e+06,331520
B,2,50,0.6,build_system,0.5,0.25,0.1,0.05,0.05,0.05,zipf,0.3,1.5,2000,2,0.709421,22.8335,1.41137e+06,309244
B,2,50,0.6,build_system,0.5,0.25,0.1,0.05,0.05,0.05,zipf,0.8,2,2000,2,0.860022,25.8545,1.19557e+06,303997
B,2,50,0.95,build_system,0.5,0.25,0.1,0.05,0.05,0.05,uniform,0,0,2000,2,0.479541,3.0835,2.0854e+06,333028
B,2,50,0.95,build_system,0.5,0.25,0.1,0.05,0.05,0.05,zipf,0.3,1.5,2000,2,1.66978,58.437,599538,309405
B,2,50,0.95,build_system,0.5,0.25,0.1,0.05,0.05,0.05,zipf,0.8,2,2000,2,1.08692,32.666,920063,297688
B,3,30,0.3,build_system,0.5,0.25,0.1,0.05,0.05,0.05,uniform,0,0,2000,2,4.62214,2.1455,219450,1883067
B,3,30,0.3,build_system,0.5,0.25,0.1,0.05,0.05,0.05,zipf,0.3,1.5,2000,2,1.80833,52.0625,554862,1856104
B,3,30,0.3,build_system,0.5,0.25,0.1,0.05,0.05,0.05,zipf,0.8,2,2000,2,1.0166,30.4375,983889,1850467
B,3,30,0.6,build_system,0.5,0.25,0.1,0.05,0.05,0.05,uniform,0,0,2000,2,0.553091,2.4585,1.86668e+06,1882376
B,3,30,0.6,build_system,0.5,0.25,0.1,0.05,0.05,0.05,zipf,0.3,1.5,2000,2,1.32246,43.9375,799951,1850436
B,3,30,0.6,build_system,0.5,0.25,0.1,0.05,0.05,0.05,zipf,0.8,2,2000,2,1.25389,37.8335,808268,1846347
B,3,30,0.95,build_system,0.5,0.25,0.1,0.05,0.05,0.05,uniform,0,0,2000,2,1.01276,2.5625,987580,1882692
B,3,30,0.95,build_system,0.5,0.25,0.1,0.05,0.05,0.05,zipf,0.3,1.5,2000,2,1.25557,45.896,808049,1857922
B,3,30,0.95,build_system,0.5,0.25,0.1,0.05,0.05,0.05,zipf,0.8,2,2000,2,0.882701,24.7085,1.13331e+06,1845161
B,3,50,0.3,build_system,0.5,0.25,0.1,0.05,0.05,0.05,uniform,0,0,2000,2,0.757226,2.459,1.4396e+06,7302740
B,3,50,0.3,build_system,0.5,0.25,0.1,0.05,0.05,0.05,zipf,0.3,1.5,2000,2,1.29995,31.3125,897970,7267281
B,3,50,0.3,build_system,0.5,0.25,0.1,0.05,0.05,0.05,zipf,0.8,2,2000,2,1.33598,31.979,748844,7263410
B,3,50,0.6,build_system,0.5,0.25,0.1,0.05,0.05,0.05,uniform,0,0,2000,2,0.674074,2.25,1.5871e+06,7302695
B,3,50,0.6,build_system,0.5,0.25,0.1,0.05,0.05,0.05,zipf,0.3,1.5,2000,2,0.797942,19.063,1.25806e+06,7268322
B,3,50,0.6,build_system,0.5,0.25,0.1,0.05,0.05,0.05,zipf,0.8,2,2000,2,0.780341,15.104,1.2849e+06,7263804
B,3,50,0.95,build_system,0.5,0.25,0.1,0.05,0.05,0.05,uniform,0,0,2000,2,0.779268,3.104,1.28579e+06,8614890
B,3,50,0.95,build_system,0.5,0.25,0.1,0.05,0.05,0.05,zipf,0.3,1.5,2000,2,0.982538,20.5,1.10319e+06,8586496
B,3,50,0.95,build_system,0.5,0.25,0.1,0.05,0.05,0.05,zipf,0.8,2,2000,2,1.52401,39,665659,8582020
B,2,5,0.3,database,0.55,0.45,0,0,0,0,uniform,0,0,2000,2,0.13036,0.208,7.67775e+06,2076
B,2,5,0.3,database,0.55,0.45,0,0,0,0,zipf,0.3,1.5,2000,2,0.120014,0.167,8.3324e+06,2076
B,2,5,0.3,database,0.55,0.45,0,0,0,0,zipf,0.8,2,2000,2,0.131206,0.2295,7.63919e+06,2076
B,2,5,0.6,database,0.55,0.45,0,0,0,0,uniform,0,0,2000,2,0.351476,0.2295,4.20166e+06,4096
B,2,5,0.6,database,0.55,0.45,0,0,0,0,zipf,0.3,1.5,2000,2,0.425682,0.2295,2.45294e+06,4003
B,2,5,0.6,database,0.55,0.45,0,0,0,0,zipf,0.8,2,2000,2,0.143344,0.2295,6.97963e+06,4003
B,2,5,0.95,database,0.55,0.45,0,0,0,0,uniform,0,0,2000,2,0.138835,0.2295,7.20282e+06,6904
B,2,5,0.95,database,0.55,0.45,0,0,0,0,zipf,0.3,1.5,2000,2,0.139793,0.209,7.1608e+06,6904
B,2,5,0.95,database,0.55,0.45,0,0,0,0,zipf,0.8,2,2000,2,0.125971,0.209,7.93838e+06,6904
B,2,10,0.3,database,0.55,0.45,0,0,0,0,uniform,0,0,2000,2,0.12123,0.209,8.2488e+06,7476
B,2,10,0.3,database,0.55,0.45,0,0,0,0,zipf,0.3,1.5,2000,2,0.11462,0.167,8.72447e+06,7383
B,2,10,0.3,database,0.55,0.45,0,0,0,0,zipf,0.8,2,2000,2,0.117605,0.208,8.50351e+06,7383
B,2,10,0.6,database,0.55,0.45,0,0,0,0,uniform,0,0,2000,2,0.1318,0.2295,7.58723e+06,15144
B,2,10,0.6,database,0.55,0.45,0,0,0,0,zipf,0.3,1.5,2000,2,0.150866,0.25,6.64172e+06,15144
B,2,10,0.6,database,0.55,0.45,0,0,0,0,zipf,0.8,2,2000,2,0.144373,0.209,6.92649e+06,15144
B,2,10,0.95,database,0.55,0.45,0,0,0,0,uniform,0,0,2000,2,0.148972,0.209,6.7127e+06,18912
B,2,10,0.95,database,0.55,0.45,0,0,0,0,zipf,0.3,1.5,2000,2,0.29803,0.3335,4.47247e+06,18819
B,2,10,0.95,database,0.55,0.45,0,0,0,0,zipf,0.8,2,2000,2,0.147866,0.25,6.7629e+06,18540
B,2,15,0.3,database,0.55,0.45,0,0,0,0,uniform,0,0,2000,2,0.148383,0.2295,6.74054e+06,16412
B,2,15,0.3,database,0.55,0.45,0,0,0,0,zipf,0.3,1.5,2000,2,0.150556,0.2295,6.64214e+06,16412
B,2,15,0.3,database,0.55,0.45,0,0,0,0,zipf,0.8,2,2000,2,0.153418,0.2295,6.51814e+06,16319
B,2,15,0.6,database,0.55,0.45,0,0,0,0,uniform,0,0,2000,2,0.152492,0.25,6.55777e+06,33652
B,2,15,0.6,database,0.55,0.45,0,0,0,0,zipf,0.3,1.5,2000,2,0.191104,0.3335,5.4624e+06,33373
B,2,15,0.6,database,0.55,0.45,0,0,0,0,zipf,0.8,2,2000,2,0.129209,0.271,7.73991e+06,31792
B,2,15,0.95,database,0.55,0.45,0,0,0,0,uniform,0,0,2000,2,0.146165,0.25,6.84162e+06,38376
B,2,15,0.95,database,0.55,0.45,0,0,0,0,zipf,0.3,1.5,2000,2,0.141052,0.25,7.08961e+06,37539
B,2,15,0.95,database,0.55,0.45,0,0,0,0,zipf,0.8,2,2000,2,0.133382,0.25,7.49724e+06,35958
B,5,5,0.3,database,0.55,0.45,0,0,0,0,uniform,0,0,2000,2,0.310682,0.5,3.21923e+06,180168
B,5,5,0.3,database,0.55,0.45,0,0,0,0,zipf,0.3,1.5,2000,2,0.294482,0.6465,3.39833e+06,162963
B,5,5,0.3,database,0.55,0.45,0,0,0,0,zipf,0.8,2,2000,2,0.290993,0.563,3.50301e+06,157197
B,5,5,0.6,database,0.55,0.45,0,0,0,0,uniform,0,0,2000,2,0.307515,0.542,3.25863e+06,180726
B,5,5,0.6,database,0.55,0.45,0,0,0,0,zipf,0.3,1.5,2000,2,0.264761,0.4585,3.77733e+06,162591
B,5,5,0.6,database,0.55,0.45,0,0,0,0,zipf,0.8,2,2000,2,0.248028,0.417,4.03192e+06,157197
B,5,5,0.95,database,0.55,0.45,0,0,0,0,uniform,0,0,2000,2,0.314513,0.667,3.18323e+06,180633
B,5,5,0.95,database,0.55,0.45,0,0,0,0,zipf,0.3,1.5,2000,2,0.269363,0.5205,3.71253e+06,163335
B,5,5,0.95,database,0.55,0.45,0,0,0,0,zipf,0.8,2,2000,2,0.251243,0.4795,3.98023e+06,156081
B,5,10,0.3,database,0.55,0.45,0,0,0,0,uniform,0,0,2000,2,0.662774,1.0835,1.57849e+06,3062999
B,5,10,0.3,database,0.55,0.45,0,0,0,0,zipf,0.3,1.5,2000,2,0.374974,1.271,2.66692e+06,3008501
B,5,10,0.3,database,0.55,0.45,0,0,0,0,zipf,0.8,2,2000,2,0.333862,1.5835,3.01735e+06,2998364
B,5,10,0.6,database,0.55,0.45,0,0,0,0,uniform,0,0,2000,2,0.696384,1.25,1.43789e+06,2046711
B,5,10,0.6,database,0.55,0.45,0,0,0,0,zipf,0.3,1.5,2000,2,0.353471,1.125,2.83213e+06,1989981
B,5,10,0.6,database,0.55,0.45,0,0,0,0,zipf,0.8,2,2000,2,0.302179,1.583,3.31135e+06,1979565
B,5,10,0.95,database,0.55,0.45,0,0,0,0,uniform,0,0,2000,2,0.794016,1.3125,1.37896e+06,2051826
B,5,10,0.95,database,0.55,0.45,0,0,0,0,zipf,0.3,1.5,2000,2,0.403383,1.5835,2.55053e+06,1991190
B,5,10,0.95,database,0.55,0.45,0,0,0,0,zipf,0.8,2,2000,2,0.308186,1.729,3.26314e+06,1979565
B,5,15,0.3,database,0.55,0.45,0,0,0,0,uniform,0,0,2000,2,1.28124,3.646,845670,10088156
B,5,15,0.3,database,0.55,0.45,0,0,0,0,zipf,0.3,1.5,2000,2,0.928726,1.9795,1.41063e+06,10026125
B,5,15,0.3,database,0.55,0.45,0,0,0,0,zipf,0.8,2,2000,2,0.318732,1.312,3.1494e+06,10014965
B,5,15,0.6,database,0.55,0.45,0,0,0,0,uniform,0,0,2000,2,0.849688,1.5835,1.17804e+06,10089458
B,5,15,0.6,database,0.55,0.45,0,0,0,0,zipf,0.3,1.5,2000,2,1.06701,1.479,1.68013e+06,10025381
B,5,15,0.6,database,0.55,0.45,0,0,0,0,zipf,0.8,2,2000,2,0.296347,1.1665,3.38168e+06,10014314
B,5,15,0.95,database,0.55,0.45,0,0,0,0,uniform,0,0,2000,2,1.41193,4.125,726245,21516358
B,5,15,0.95,database,0.55,0.45,0,0,0,0,zipf,0.3,1.5,2000,2,0.548816,2.854,1.93315e+06,21452653
B,5,15,0.95,database,0.55,0.45,0,0,0,0,zipf,0.8,2,2000,2,0.394455,1.584,2.61703e+06,21440842
B,10,5,0.3,database,0.55,0.45,0,0,0,0,uniform,0,0,2000,2,1.79464,3.875,597014,4993012
B,10,5,0.3,database,0.55,0.45,0,0,0,0,zipf,0.3,1.5,2000,2,0.45629,1.417,2.1916e+06,4929772
B,10,5,0.3,database,0.55,0.45,0,0,0,0,zipf,0.8,2,2000,2,0.383435,1.4165,2.61858e+06,4918891
B,10,5,0.6,database,0.55,0.45,0,0,0,0,uniform,0,0,2000,2,1.48255,3.3955,695291,9228030
B,10,5,0.6,database,0.55,0.45,0,0,0,0,zipf,0.3,1.5,2000,2,0.559844,1.854,1.78723e+06,9163767
B,10,5,0.6,database,0.55,0.45,0,0,0,0,zipf,0.8,2,2000,2,0.396378,1.5,2.52839e+06,9153630
B,10,5,0.95,database,0.55,0.45,0,0,0,0,uniform,0,0,2000,2,0.977009,1.9795,1.02535e+06,9229983
B,10,5,0.95,database,0.55,0.45,0,0,0,0,zipf,0.3,1.5,2000,2,0.511494,1.9795,1.99967e+06,9163581
B,10,5,0.95,database,0.55,0.45,0,0,0,0,zipf,0.8,2,2000,2,0.391943,1.5005,2.56354e+06,9152514
B,10,10,0.3,database,0.55,0.45,0,0,0,0,uniform,0,0,2000,2,10.9939,90.6875,93653.3,825271101
B,10,10,0.3,database,0.55,0.45,0,0,0,0,zipf,0.3,1.5,2000,2,1.5023,18.708,799179,825210186
B,10,10,0.3,database,0.55,0.45,0,0,0,0,zipf,0.8,2,2000,2,0.361257,7,2.79168e+06,825197073
B,10,10,0.6,database,0.55,0.45,0,0,0,0,uniform,0,0,2000,2,15.7916,124.271,69990,827695689
B,10,10,0.6,database,0.55,0.45,0,0,0,0,zipf,0.3,1.5,2000,2,1.98486,25.541,789547,827637843
B,10,10,0.6,database,0.55,0.45,0,0,0,0,zipf,0.8,2,2000,2,0.523263,10.6875,2.40885e+06,827625753
B,10,10,0.95,database,0.55,0.45,0,0,0,0,uniform,0,0,2000,2,2.01891,4.7085,555200,824749536
B,10,10,0.95,database,0.55,0.45,0,0,0,0,zipf,0.3,1.5,2000,2,0.868759,8.104,1.29047e+06,824682855
B,10,10,0.95,database,0.55,0.45,0,0,0,0,zipf,0.8,2,2000,2,0.274735,3.937,3.75419e+06,824669835
B,10,15,0.3,database,0.55,0.45,0,0,0,0,uniform,0,0,2000,2,6.5494,36.146,255178,813178183
B,10,15,0.3,database,0.55,0.45,0,0,0,0,zipf,0.3,1.5,2000,2,1.82058,24.333,913667,813110293
B,10,15,0.3,database,0.55,0.45,0,0,0,0,zipf,0.8,2,2000,2,0.70816,7.792,1.83868e+06,813099319
B,10,15,0.6,database,0.55,0.45,0,0,0,0,uniform,0,0,2000,2,14.2341,66.521,83328.3,814938356
B,10,15,0.6,database,0.55,0.45,0,0,0,0,zipf,0.3,1.5,2000,2,2.43804,50.3125,427754,814874744
B,10,15,0.6,database,0.55,0.45,0,0,0,0,zipf,0.8,2,2000,2,0.47962,8.5835,2.13279e+06,814862096
B,10,15,0.95,database,0.55,0.45,0,0,0,0,uniform,0,0,2000,2,3.65079,9.187,532023,814023151
B,10,15,0.95,database,0.55,0.45,0,0,0,0,zipf,0.3,1.5,2000,2,0.48754,3.4165,2.12386e+06,813955354
B,10,15,0.95,database,0.55,0.45,0,0,0,0,zipf,0.8,2,2000,2,0.31576,5.146,3.21497e+06,813943636
B,10,2,0.3,database,0.55,0.45,0,0,0,0,uniform,0,0,2000,2,0.246473,0.375,4.05873e+06,33228
B,10,2,0.3,database,0.55,0.45,0,0,0,0,zipf,0.3,1.5,2000,2,0.238472,0.3335,4.20124e+06,32391
B,10,2,0.3,database,0.55,0.45,0,0,0,0,zipf,0.8,2,2000,2,0.206778,0.3125,5.01378e+06,30717
B,10,2,0.6,database,0.55,0.45,0,0,0,0,uniform,0,0,2000,2,0.256557,0.563,3.95102e+06,33228
B,10,2,0.6,database,0.55,0.45,0,0,0,0,zipf,0.3,1.5,2000,2,0.236158,0.3335,4.23945e+06,32670
B,10,2,0.6,database,0.55,0.45,0,0,0,0,zipf,0.8,2,2000,2,0.229122,0.313,4.36599e+06,30717
B,10,2,0.95,database,0.55,0.45,0,0,0,0,uniform,0,0,2000,2,0.250256,0.3545,3.99717e+06,33228
B,10,2,0.95,database,0.55,0.45,0,0,0,0,zipf,0.3,1.5,2000,2,0.214206,0.3125,4.66845e+06,32763
B,10,2,0.95,database,0.55,0.45,0,0,0,0,zipf,0.8,2,2000,2,0.202202,0.292,4.94556e+06,30996
B,15,2,0.3,database,0.55,0.45,0,0,0,0,uniform,0,0,2000,2,0.251594,0.3545,3.97481e+06,39908
B,15,2,0.3,database,0.55,0.45,0,0,0,0,zipf,0.3,1.5,2000,2,0.248188,0.375,4.02923e+06,39350
B,15,2,0.3,database,0.55,0.45,0,0,0,0,zipf,0.8,2,2000,2,0.241645,0.334,4.13832e+06,36839
B,15,2,0.6,database,0.55,0.45,0,0,0,0,uniform,0,0,2000,2,0.251402,0.375,3.97772e+06,39908
B,15,2,0.6,database,0.55,0.45,0,0,0,0,zipf,0.3,1.5,2000,2,0.281549,0.4585,3.55289e+06,39350
B,15,2,0.6,database,0.55,0.45,0,0,0,0,zipf,0.8,2,2000,2,0.289403,0.396,3.45666e+06,36839
B,15,2,0.95,database,0.55,0.45,0,0,0,0,uniform,0,0,2000,2,0.300513,0.4585,3.33082e+06,39908
B,15,2,0.95,database,0.55,0.45,0,0,0,0,zipf,0.3,1.5,2000,2,0.299732,0.458,3.3369e+06,39257
B,15,2,0.95,database,0.55,0.45,0,0,0,0,zipf,0.8,2,2000,2,0.285084,0.396,3.50842e+06,36839
B,20,2,0.3,database,0.55,0.45,0,0,0,0,uniform,0,0,2000,2,0.305552,0.4375,3.27818e+06,78772
B,20,2,0.3,database,0.55,0.45,0,0,0,0,zipf,0.3,1.5,2000,2,0.262512,0.4375,3.80967e+06,76168
B,20,2,0.3,database,0.55,0.45,0,0,0,0,zipf,0.8,2,2000,2,0.24057,0.3955,4.15679e+06,71983
B,20,2,0.6,database,0.55,0.45,0,0,0,0,uniform,0,0,2000,2,0.294088,0.417,3.40035e+06,78772
B,20,2,0.6,database,0.55,0.45,0,0,0,0,zipf,0.3,1.5,2000,2,0.260092,0.417,3.8448e+06,75424
