fs_type,D,W,F,profile_name,p_read,p_write,p_mkdir,p_ls,p_mv,p_find,distribution,locality,zipf_s,operations,repeats,avg_latency_us,p99_latency_us,throughput_ops_sec,memory_usage_bytes
A,5,10,0.95,build_system,0.5,0.25,0.1,0.05,0.05,0.05,zipf,0.8,2,2000,2,1.4552,4.7295,921798,795855
A,5,15,0.3,build_system,0.5,0.25,0.1,0.05,0.05,0.05,uniform,0,0,2000,2,1.42354,4.4165,703506,7510387
A,5,15,0.3,build_system,0.5,0.25,0.1,0.05,0.05,0.05,zipf,0.3,1.5,2000,2,1.79916,6.229,559391,7475104
A,5,15,0.3,build_system,0.5,0.25,0.1,0.05,0.05,0.05,zipf,0.8,2,2000,2,1.09652,8.125,912554,7468060
A,5,15,0.6,build_system,0.5,0.25,0.1,0.05,0.05,0.05,uniform,0,0,2000,2,1.43085,4.166,699205,7081557
A,5,15,0.6,build_system,0.5,0.25,0.1,0.05,0.05,0.05,zipf,0.3,1.5,2000,2,1.06678,5.708,938621,7045287
A,5,15,0.6,build_system,0.5,0.25,0.1,0.05,0.05,0.05,zipf,0.8,2,2000,2,0.901737,6,1.10908e+06,7041716
A,5,15,0.95,build_system,0.5,0.25,0.1,0.05,0.05,0.05,uniform,0,0,2000,2,1.47153,3.9165,693395,7079138
A,5,15,0.95,build_system,0.5,0.25,0.1,0.05,0.05,0.05,zipf,0.3,1.5,2000,2,1.08387,5.3965,929601,7045446
A,5,15,0.95,build_system,0.5,0.25,0.1,0.05,0.05,0.05,zipf,0.8,2,2000,2,0.935966,6.8335,1.07095e+06,7043769
A,10,5,0.3,build_system,0.5,0.25,0.1,0.05,0.05,0.05,uniform,0,0,2000,2,1.61873,5,617787,4360801
A,10,5,0.3,build_system,0.5,0.25,0.1,0.05,0.05,0.05,zipf,0.3,1.5,2000,2,1.37506,4.9995,727851,4325531
A,10,5,0.3,build_system,0.5,0.25,0.1,0.05,0.05,0.05,zipf,0.8,2,2000,2,1.39838,8.8545,717735,4321370
A,10,5,0.6,build_system,0.5,0.25,0.1,0.05,0.05,0.05,uniform,0,0,2000,2,1.90054,5.4375,526184,4361547
A,10,5,0.6,build_system,0.5,0.25,0.1,0.05,0.05,0.05,zipf,0.3,1.5,2000,2,1.44618,5.646,692148,4324877
A,10,5,0.6,build_system,0.5,0.25,0.1,0.05,0.05,0.05,zipf,0.8,2,2000,2,1.71244,9.125,603983,4321698
A,10,5,0.95,build_system,0.5,0.25,0.1,0.05,0.05,0.05,uniform,0,0,2000,2,3.50173,13.2085,287277,6550523
A,10,5,0.95,build_system,0.5,0.25,0.1,0.05,0.05,0.05,zipf,0.3,1.5,2000,2,7.22154,10.7915,249205,6518629
A,10,5,0.95,build_system,0.5,0.25,0.1,0.05,0.05,0.05,zipf,0.8,2,2000,2,1.2463,7.2715,809727,6507187
A,10,10,0.3,build_system,0.5,0.25,0.1,0.05,0.05,0.05,uniform,0,0,2000,2,88.5233,816.521,11745.9,364566014
A,10,10,0.3,build_system,0.5,0.25,0.1,0.05,0.05,0.05,zipf,0.3,1.5,2000,2,11.1423,187.604,97058.3,364531305
A,10,10,0.3,build_system,0.5,0.25,0.1,0.05,0.05,0.05,zipf,0.8,2,2000,2,4.07084,41.125,418638,364525315
A,10,10,0.6,build_system,0.5,0.25,0.1,0.05,0.05,0.05,uniform,0,0,2000,2,24.6356,274.25,78180.6,364569851
A,10,10,0.6,build_system,0.5,0.25,0.1,0.05,0.05,0.05,zipf,0.3,1.5,2000,2,28.7962,599.875,38225,364531211
A,10,10,0.6,build_system,0.5,0.25,0.1,0.05,0.05,0.05,zipf,0.8,2,2000,2,3.15356,41.3745,456366,364524906
A,10,10,0.95,build_system,0.5,0.25,0.1,0.05,0.05,0.05,uniform,0,0,2000,2,36.923,487.771,122411,364573116
A,10,10,0.95,build_system,0.5,0.25,0.1,0.05,0.05,0.05,zipf,0.3,1.5,2000,2,10.351,189.188,195059,364533660
A,10,10,0.95,build_system,0.5,0.25,0.1,0.05,0.05,0.05,zipf,0.8,2,2000,2,15.1389,359.312,68527.4,364529962
A,10,15,0.3,build_system,0.5,0.25,0.1,0.05,0.05,0.05,uniform,0,0,2000,2,38.2089,454,119553,364573243
A,10,15,0.3,build_system,0.5,0.25,0.1,0.05,0.05,0.05,zipf,0.3,1.5,2000,2,5.69461,62.979,218585,364533709
A,10,15,0.3,build_system,0.5,0.25,0.1,0.05,0.05,0.05,zipf,0.8,2,2000,2,8.61787,187.834,177685,364527856
A,10,15,0.6,build_system,0.5,0.25,0.1,0.05,0.05,0.05,uniform,0,0,2000,2,11.0277,52.1875,156777,364578496
A,10,15,0.6,build_system,0.5,0.25,0.1,0.05,0.05,0.05,zipf,0.3,1.5,2000,2,40.5423,732.812,26217.9,364543519
A,10,15,0.6,build_system,0.5,0.25,0.1,0.05,0.05,0.05,zipf,0.8,2,2000,2,6.75435,148.708,165781,364534885
A,10,15,0.95,build_system,0.5,0.25,0.1,0.05,0.05,0.05,uniform,0,0,2000,2,40.149,446.562,26127.4,364571871
A,10,15,0.95,build_system,0.5,0.25,0.1,0.05,0.05,0.05,zipf,0.3,1.5,2000,2,10.893,169.583,140566,364533043
A,10,15,0.95,build_system,0.5,0.25,0.1,0.05,0.05,0.05,zipf,0.8,2,2000,2,3.22513,45.8955,377575,364526701
A,10,2,0.3,build_system,0.5,0.25,0.1,0.05,0.05,0.05,uniform,0,0,2000,2,1.93568,13.583,705558,28810
A,10,2,0.3,build_system,0.5,0.25,0.1,0.05,0.05,0.05,zipf,0.3,1.5,2000,2,1.31382,21.1045,771636,30127
A,10,2,0.3,build_system,0.5,0.25,0.1,0.05,0.05,0.05,zipf,0.8,2,2000,2,1.15713,15.6665,864229,31939
A,10,2,0.6,build_system,0.5,0.25,0.1,0.05,0.05,0.05,uniform,0,0,2000,2,1.14403,20.958,876962,32242
A,10,2,0.6,build_system,0.5,0.25,0.1,0.05,0.05,0.05,zipf,0.3,1.5,2000,2,1.14666,15.3335,872197,27321
A,10,2,0.6,build_system,0.5,0.25,0.1,0.05,0.05,0.05,zipf,0.8,2,2000,2,2.6015,16.396,549533,30187
A,10,2,0.95,build_system,0.5,0.25,0.1,0.05,0.05,0.05,uniform,0,0,2000,2,1.64516,21.125,632981,29630
A,10,2,0.95,build_system,0.5,0.25,0.1,0.05,0.05,0.05,zipf,0.3,1.5,2000,2,1.83196,27.2715,548214,27181
A,10,2,0.95,build_system,0.5,0.25,0.1,0.05,0.05,0.05,zipf,0.8,2,2000,2,1.06355,11.4375,940309,27255
A,15,2,0.3,build_system,0.5,0.25,0.1,0.05,0.05,0.05,uniform,0,0,2000,2,1.21196,21.625,826434,32994
A,15,2,0.3,build_system,0.5,0.25,0.1,0.05,0.05,0.05,zipf,0.3,1.5,2000,2,3.10502,26.4375,446666,30225
A,15,2,0.3,build_system,0.5,0.25,0.1,0.05,0.05,0.05,zipf,0.8,2,2000,2,2.90005,33.4375,353176,35960
A,15,2,0.6,build_system,0.5,0.25,0.1,0.05,0.05,0.05,uniform,0,0,2000,2,1.30342,20.417,768979,33484
A,15,2,0.6,build_system,0.5,0.25,0.1,0.05,0.05,0.05,zipf,0.3,1.5,2000,2,1.5271,30.583,654941,34636
A,15,2,0.6,build_system,0.5,0.25,0.1,0.05,0.05,0.05,zipf,0.8,2,2000,2,1.54903,26.1045,645640,36144
A,15,2,0.95,build_system,0.5,0.25,0.1,0.05,0.05,0.05,uniform,0,0,2000,2,1.42013,15.3335,737772,34978
A,15,2,0.95,build_system,0.5,0.25,0.1,0.05,0.05,0.05,zipf,0.3,1.5,2000,2,1.59501,29.625,633172,38019
A,15,2,0.95,build_system,0.5,0.25,0.1,0.05,0.05,0.05,zipf,0.8,2,2000,2,1.74063,26.4375,593508,30252
A,20,2,0.3,build_system,0.5,0.25,0.1,0.05,0.05,0.05,uniform,0,0,2000,2,1.49895,21.167,667135,50892
A,20,2,0.3,build_system,0.5,0.25,0.1,0.05,0.05,0.05,zipf,0.3,1.5,2000,2,1.41509,12.3125,706668,50908
A,20,2,0.3,build_system,0.5,0.25,0.1,0.05,0.05,0.05,zipf,0.8,2,2000,2,1.49397,12.8125,671848,47957
A,20,2,0.6,build_system,0.5,0.25,0.1,0.05,0.05,0.05,uniform,0,0,2000,2,1.55819,21.792,644106,48351
A,20,2,0.6,build_system,0.5,0.25,0.1,0.05,0.05,0.05,zipf,0.3,1.5,2000,2,1.51285,9.2295,674712,48534
A,20,2,0.6,build_system,0.5,0.25,0.1,0.05,0.05,0.05,zipf,0.8,2,2000,2,1.31436,10.521,760908,46045
A,20,2,0.95,build_system,0.5,0.25,0.1,0.05,0.05,0.05,uniform,0,0,2000,2,1.43004,7.8755,701939,49154
A,20,2,0.95,build_system,0.5,0.25,0.1,0.05,0.05,0.05,zipf,0.3,1.5,2000,2,1.51296,21.25,661631,52513
A,20,2,0.95,build_system,0.5,0.25,0.1,0.05,0.05,0.05,zipf,0.8,2,2000,2,1.52451,16.6255,659246,46603
A,15,3,0.3,build_system,0.5,0.25,0.1,0.05,0.05,0.05,uniform,0,0,2000,2,1.71684,6.9165,595113,1008485
A,15,3,0.3,build_system,0.5,0.25,0.1,0.05,0.05,0.05,zipf,0.3,1.5,2000,2,1.75152,12.4795,571031,968434
A,15,3,0.3,build_system,0.5,0.25,0.1,0.05,0.05,0.05,zipf,0.8,2,2000,2,1.5868,13.0205,630955,964298
A,15,3,0.6,build_system,0.5,0.25,0.1,0.05,0.05,0.05,uniform,0,0,2000,2,2.40434,5.563,416052,998636
A,15,3,0.6,build_system,0.5,0.25,0.1,0.05,0.05,0.05,zipf,0.3,1.5,2000,2,1.66888,13.0415,600754,971145
A,15,3,0.6,build_system,0.5,0.25,0.1,0.05,0.05,0.05,zipf,0.8,2,2000,2,1.41318,9.125,707671,964107
A,15,3,0.95,build_system,0.5,0.25,0.1,0.05,0.05,0.05,uniform,0,0,2000,2,1.6799,9.1665,601418,1003862
A,15,3,0.95,build_system,0.5,0.25,0.1,0.05,0.05,0.05,zipf,0.3,1.5,2000,2,1.44297,10.229,694935,966234
A,15,3,0.95,build_system,0.5,0.25,0.1,0.05,0.05,0.05,zipf,0.8,2,2000,2,1.38974,9.125,721072,962228
A,2,30,0.3,build_system,0.5,0.25,0.1,0.05,0.05,0.05,uniform,0,0,2000,2,0.671919,2.5,1.5387e+06,71435
A,2,30,0.3,build_system,0.5,0.25,0.1,0.05,0.05,0.05,zipf,0.3,1.5,2000,2,0.576542,2.4995,1.73558e+06,64198
A,2,30,0.3,build_system,0.5,0.25,0.1,0.05,0.05,0.05,zipf,0.8,2,2000,2,0.507728,1.958,1.9705e+06,61236
A,2,30,0.6,build_system,0.5,0.25,0.1,0.05,0.05,0.05,uniform,0,0,2000,2,0.581285,1.6455,1.7235e+06,107418
A,2,30,0.6,build_system,0.5,0.25,0.1,0.05,0.05,0.05,zipf,0.3,1.5,2000,2,0.580847,4.0835,1.72312e+06,98301
A,2,30,0.6,build_system,0.5,0.25,0.1,0.05,0.05,0.05,zipf,0.8,2,2000,2,0.503699,2.4585,1.98548e+06,93389
A,2,30,0.95,build_system,0.5,0.25,0.1,0.05,0.05,0.05,uniform,0,0,2000,2,0.538089,1.6875,1.87522e+06,108461
A,2,30,0.95,build_system,0.5,0.25,0.1,0.05,0.05,0.05,zipf,0.3,1.5,2000,2,0.583402,3.9585,1.71647e+06,97596
A,2,30,0.95,build_system,0.5,0.25,0.1,0.05,0.05,0.05,zipf,0.8,2,2000,2,0.524772,3.229,1.90644e+06,95280
A,2,50,0.3,build_system,0.5,0.25,0.1,0.05,0.05,0.05,uniform,0,0,2000,2,0.651024,1.958,1.55557e+06,147508
A,2,50,0.3,build_system,0.5,0.25,0.1,0.05,0.05,0.05,zipf,0.3,1.5,2000,2,0.707295,5.083,1.41512e+06,125503
A,2,50,0.3,build_system,0.5,0.25,0.1,0.05,0.05,0.05,zipf,0.8,2,2000,2,0.59506,4.3335,1.68659e+06,126336
A,2,50,0.6,build_system,0.5,0.25,0.1,0.05,0.05,0.05,uniform,0,0,2000,2,0.711889,2.0625,1.40798e+06,220074
A,2,50,0.6,build_system,0.5,0.25,0.1,0.05,0.05,0.05,zipf,0.3,1.5,2000,2,0.666961,5.25,1.49976e+06,201983
A,2,50,0.6,build_system,0.5,0.25,0.1,0.05,0.05,0.05,zipf,0.8,2,2000,2,0.675096,4.2295,1.48156e+06,194636
A,2,50,0.95,build_system,0.5,0.25,0.1,0.05,0.05,0.05,uniform,0,0,2000,2,0.595608,1.7505,1.67999e+06,222719
A,2,50,0.95,build_system,0.5,0.25,0.1,0.05,0.05,0.05,zipf,0.3,1.5,2000,2,0.714184,3.917,1.41726e+06,199363
A,2,50,0.95,build_system,0.5,0.25,0.1,0.05,0.05,0.05,zipf,0.8,2,2000,2,0.563583,3.396,1.77494e+06,197358
A,3,30,0.3,build_system,0.5,0.25,0.1,0.05,0.05,0.05,uniform,0,0,2000,2,0.838034,2.4375,1.19472e+06,1030255
A,3,30,0.3,build_system,0.5,0.25,0.1,0.05,0.05,0.05,zipf,0.3,1.5,2000,2,0.726131,4.2705,1.37844e+06,996547
A,3,30,0.3,build_system,0.5,0.25,0.1,0.05,0.05,0.05,zipf,0.8,2,2000,2,0.64648,3.7085,1.54768e+06,991588
A,3,30,0.6,build_system,0.5,0.25,0.1,0.05,0.05,0.05,uniform,0,0,2000,2,0.860353,2.375,1.17158e+06,1034004
A,3,30,0.6,build_system,0.5,0.25,0.1,0.05,0.05,0.05,zipf,0.3,1.5,2000,2,0.746734,3.6875,1.34664e+06,996155
A,3,30,0.6,build_system,0.5,0.25,0.1,0.05,0.05,0.05,zipf,0.8,2,2000,2,0.832443,5.8545,1.20218e+06,996879
A,3,30,0.95,build_system,0.5,0.25,0.1,0.05,0.05,0.05,uniform,0,0,2000,2,0.899402,2.771,1.13725e+06,1028666
A,3,30,0.95,build_system,0.5,0.25,0.1,0.05,0.05,0.05,zipf,0.3,1.5,2000,2,0.726484,3.708,1.3778e+06,996594
A,3,30,0.95,build_system,0.5,0.25,0.1,0.05,0.05,0.05,zipf,0.8,2,2000,2,0.673142,4.104,1.48836e+06,993550
A,3,50,0.3,build_system,0.5,0.25,0.1,0.05,0.05,0.05,uniform,0,0,2000,2,1.34125,3.8335,745858,4480424
A,3,50,0.3,build_system,0.5,0.25,0.1,0.05,0.05,0.05,zipf,0.3,1.5,2000,2,1.11306,7.354,904872,4454356
A,3,50,0.3,build_system,0.5,0.25,0.1,0.05,0.05,0.05,zipf,0.8,2,2000,2,0.861684,6.083,1.16138e+06,4444358
A,3,50,0.6,build_system,0.5,0.25,0.1,0.05,0.05,0.05,uniform,0,0,2000,2,1.52158,4.521,663261,4484233
A,3,50,0.6,build_system,0.5,0.25,0.1,0.05,0.05,0.05,zipf,0.3,1.5,2000,2,1.14412,9.021,897057,4452869
A,3,50,0.6,build_system,0.5,0.25,0.1,0.05,0.05,0.05,zipf,0.8,2,2000,2,1.05178,6.771,950830,4443276
A,3,50,0.95,build_system,0.5,0.25,0.1,0.05,0.05,0.05,uniform,0,0,2000,2,1.42308,3.917,703004,4483953
A,3,50,0.95,build_system,0.5,0.25,0.1,0.05,0.05,0.05,zipf,0.3,1.5,2000,2,1.1272,6.7915,887760,4448658
A,3,50,0.95,build_system,0.5,0.25,0.1,0.05,0.05,0.05,zipf,0.8,2,2000,2,0.854675,5.9795,1.17265e+06,4446566
A,2,5,0.3,database,0.55,0.45,0,0,0,0,uniform,0,0,2000,2,0.266093,0.3335,3.76222e+06,1272
A,2,5,0.3,database,0.55,0.45,0,0,0,0,zipf,0.3,1.5,2000,2,0.260934,0.292,3.83242e+06,1272
A,2,5,0.3,database,0.55,0.45,0,0,0,0,zipf,0.8,2,2000,2,0.348178,0.292,3.09195e+06,1272
A,2,5,0.6,database,0.55,0.45,0,0,0,0,uniform,0,0,2000,2,0.237755,0.3125,4.2061e+06,2616
A,2,5,0.6,database,0.55,0.45,0,0,0,0,zipf,0.3,1.5,2000,2,0.234981,0.292,4.31554e+06,2616
A,2,5,0.6,database,0.55,0.45,0,0,0,0,zipf,0.8,2,2000,2,0.176615,0.25,5.66305e+06,2616
A,2,5,0.95,database,0.55,0.45,0,0,0,0,uniform,0,0,2000,2,0.185043,0.25,5.40418e+06,3070
A,2,5,0.95,database,0.55,0.45,0,0,0,0,zipf,0.3,1.5,2000,2,0.248947,0.25,4.42882e+06,2977
A,2,5,0.95,database,0.55,0.45,0,0,0,0,zipf,0.8,2,2000,2,0.146536,0.209,6.82548e+06,2977
A,2,10,0.3,database,0.55,0.45,0,0,0,0,uniform,0,0,2000,2,0.161807,0.2295,6.18199e+06,5186
A,2,10,0.3,database,0.55,0.45,0,0,0,0,zipf,0.3,1.5,2000,2,0.179466,0.2295,5.5869e+06,5186
A,2,10,0.3,database,0.55,0.45,0,0,0,0,zipf,0.8,2,2000,2,0.160276,0.25,6.23963e+06,5186
A,2,10,0.6,database,0.55,0.45,0,0,0,0,uniform,0,0,2000,2,0.192281,0.271,5.20073e+06,10980
A,2,10,0.6,database,0.55,0.45,0,0,0,0,zipf,0.3,1.5,2000,2,0.185336,0.2705,5.39563e+06,10794
A,2,10,0.6,database,0.55,0.45,0,0,0,0,zipf,0.8,2,2000,2,0.175764,0.25,5.68952e+06,10422
A,2,10,0.95,database,0.55,0.45,0,0,0,0,uniform,0,0,2000,2,0.199361,0.271,5.01607e+06,12070
A,2,10,0.95,database,0.55,0.45,0,0,0,0,zipf,0.3,1.5,2000,2,0.192734,0.292,5.1885e+06,11977
A,2,10,0.95,database,0.55,0.45,0,0,0,0,zipf,0.8,2,2000,2,0.179762,0.2705,5.56292e+06,11419
A,2,15,0.3,database,0.55,0.45,0,0,0,0,uniform,0,0,2000,2,0.183616,0.271,5.44623e+06,11688
A,2,15,0.3,database,0.55,0.45,0,0,0,0,zipf,0.3,1.5,2000,2,0.173454,0.271,5.76686e+06,11688
A,2,15,0.3,database,0.55,0.45,0,0,0,0,zipf,0.8,2,2000,2,0.151635,0.2915,6.61057e+06,11409
A,2,15,0.6,database,0.55,0.45,0,0,0,0,uniform,0,0,2000,2,0.186474,0.2705,5.36269e+06,15130
A,2,15,0.6,database,0.55,0.45,0,0,0,0,zipf,0.3,1.5,2000,2,0.187364,0.25,5.33721e+06,14944
A,2,15,0.6,database,0.55,0.45,0,0,0,0,zipf,0.8,2,2000,2,0.173838,0.25,5.75248e+06,14479
A,2,15,0.95,database,0.55,0.45,0,0,0,0,uniform,0,0,2000,2,0.183715,0.25,5.44321e+06,15130
A,2,15,0.95,database,0.55,0.45,0,0,0,0,zipf,0.3,1.5,2000,2,0.187164,0.25,5.34298e+06,15037
A,2,15,0.95,database,0.55,0.45,0,0,0,0,zipf,0.8,2,2000,2,0.173209,0.25,5.77336e+06,14479
A,5,5,0.3,database,0.55,0.45,0,0,0,0,uniform,0,0,2000,2,0.356245,0.4795,2.80758e+06,53594
A,5,5,0.3,database,0.55,0.45,0,0,0,0,zipf,0.3,1.5,2000,2,0.335858,0.5415,2.97866e+06,47921
A,5,5,0.3,database,0.55,0.45,0,0,0,0,zipf,0.8,2,2000,2,0.324453,0.521,3.09724e+06,42992
A,5,5,0.6,database,0.55,0.45,0,0,0,0,uniform,0,0,2000,2,0.351477,0.4795,2.84679e+06,53687
A,5,5,0.6,database,0.55,0.45,0,0,0,0,zipf,0.3,1.5,2000,2,0.299266,0.458,3.34166e+06,49130
A,5,5,0.6,database,0.55,0.45,0,0,0,0,zipf,0.8,2,2000,2,0.312676,0.4795,3.23271e+06,43550
A,5,5,0.95,database,0.55,0.45,0,0,0,0,uniform,0,0,2000,2,0.393084,0.521,2.54416e+06,53501
A,5,5,0.95,database,0.55,0.45,0,0,0,0,zipf,0.3,1.5,2000,2,0.3524,0.5205,2.83849e+06,48665
A,5,5,0.95,database,0.55,0.45,0,0,0,0,zipf,0.8,2,2000,2,0.328019,0.4585,3.04884e+06,42992
A,5,10,0.3,database,0.55,0.45,0,0,0,0,uniform,0,0,2000,2,0.541231,0.9165,1.84808e+06,838116
A,5,10,0.3,database,0.55,0.45,0,0,0,0,zipf,0.3,1.5,2000,2,0.426126,0.813,2.35502e+06,782409
A,5,10,0.3,database,0.55,0.45,0,0,0,0,zipf,0.8,2,2000,2,0.353814,0.625,2.82701e+06,772737
A,5,10,0.6,database,0.55,0.45,0,0,0,0,uniform,0,0,2000,2,0.507429,0.667,1.9727e+06,837558
A,5,10,0.6,database,0.55,0.45,0,0,0,0,zipf,0.3,1.5,2000,2,0.386904,0.646,2.58651e+06,783060
A,5,10,0.6,database,0.55,0.45,0,0,0,0,zipf,0.8,2,2000,2,0.365973,0.5835,2.73265e+06,772086
A,5,10,0.95,database,0.55,0.45,0,0,0,0,uniform,0,0,2000,2,0.572284,1,1.75881e+06,834024
A,5,10,0.95,database,0.55,0.45,0,0,0,0,zipf,0.3,1.5,2000,2,0.487359,0.9995,2.05231e+06,783711
A,5,10,0.95,database,0.55,0.45,0,0,0,0,zipf,0.8,2,2000,2,0.529087,1.021,1.89036e+06,772551
A,5,15,0.3,database,0.55,0.45,0,0,0,0,uniform,0,0,2000,2,1.286,2.4375,777627,7520919
A,5,15,0.3,database,0.55,0.45,0,0,0,0,zipf,0.3,1.5,2000,2,0.66718,2.167,1.49967e+06,7455447
A,5,15,0.3,database,0.55,0.45,0,0,0,0,zipf,0.8,2,2000,2,0.563369,1.813,1.77598e+06,7443450
A,5,15,0.6,database,0.55,0.45,0,0,0,0,uniform,0,0,2000,2,1.25331,2.188,798803,7093181
A,5,15,0.6,database,0.55,0.45,0,0,0,0,zipf,0.3,1.5,2000,2,0.95662,2.3545,1.11994e+06,7028453
A,5,15,0.6,database,0.55,0.45,0,0,0,0,zipf,0.8,2,2000,2,0.60847,1.646,1.68244e+06,7016921
A,5,15,0.95,database,0.55,0.45,0,0,0,0,uniform,0,0,2000,2,1.36785,2.3125,736359,7085090
A,5,15,0.95,database,0.55,0.45,0,0,0,0,zipf,0.3,1.5,2000,2,0.954263,2.2085,1.09353e+06,7029197
A,5,15,0.95,database,0.55,0.45,0,0,0,0,zipf,0.8,2,2000,2,0.596914,1.4585,1.67692e+06,7017386
A,10,5,0.3,database,0.55,0.45,0,0,0,0,uniform,0,0,2000,2,1.38259,2.479,730873,4370984
A,10,5,0.3,database,0.55,0.45,0,0,0,0,zipf,0.3,1.5,2000,2,0.854661,2.417,1.17085e+06,4305977
A,10,5,0.3,database,0.55,0.45,0,0,0,0,zipf,0.8,2,2000,2,0.724091,1.771,1.38369e+06,4294073
A,10,5,0.6,database,0.55,0.45,0,0,0,0,uniform,0,0,2000,2,1.42442,2.521,719783,4369961
A,10,5,0.6,database,0.55,0.45,0,0,0,0,zipf,0.3,1.5,2000,2,0.862752,2.479,1.16282e+06,4305605
A,10,5,0.6,database,0.55,0.45,0,0,0,0,zipf,0.8,2,2000,2,0.683453,2.146,1.46316e+06,4293980
A,10,5,0.95,database,0.55,0.45,0,0,0,0,uniform,0,0,2000,2,1.56763,2.9375,639901,4367171
A,10,5,0.95,database,0.55,0.45,0,0,0,0,zipf,0.3,1.5,2000,2,0.950136,3.896,1.05933e+06,4303745
A,10,5,0.95,database,0.55,0.45,0,0,0,0,zipf,0.8,2,2000,2,0.789666,2.7085,1.26673e+06,4293515
A,10,10,0.3,database,0.55,0.45,0,0,0,0,uniform,0,0,2000,2,66.9055,611.771,15455.4,364574666
A,10,10,0.3,database,0.55,0.45,0,0,0,0,zipf,0.3,1.5,2000,2,9.58788,220.334,115814,364509659
A,10,10,0.3,database,0.55,0.45,0,0,0,0,zipf,0.8,2,2000,2,2.32737,21.6875,743445,364496918
A,10,10,0.6,database,0.55,0.45,0,0,0,0,uniform,0,0,2000,2,34.2457,455.75,62538.3,364580461
A,10,10,0.6,database,0.55,0.45,0,0,0,0,zipf,0.3,1.5,2000,2,13.9042,261.688,86313.8,364510711
A,10,10,0.6,database,0.55,0.45,0,0,0,0,zipf,0.8,2,2000,2,1.47942,19.2705,719252,364500481
A,10,10,0.95,database,0.55,0.45,0,0,0,0,uniform,0,0,2000,2,32.4147,436.02,152574,364583144
A,10,10,0.95,database,0.55,0.45,0,0,0,0,zipf,0.3,1.5,2000,2,5.95379,64.0625,443253,364514138
A,10,10,0.95,database,0.55,0.45,0,0,0,0,zipf,0.8,2,2000,2,2.52362,58.896,418178,364503257
A,10,15,0.3,database,0.55,0.45,0,0,0,0,uniform,0,0,2000,2,31.6132,431.52,92687,364583542
A,10,15,0.3,database,0.55,0.45,0,0,0,0,zipf,0.3,1.5,2000,2,11.5394,134.666,86758.5,364515001
A,10,15,0.3,database,0.55,0.45,0,0,0,0,zipf,0.8,2,2000,2,1.99753,36.5415,538916,364502074
A,10,15,0.6,database,0.55,0.45,0,0,0,0,uniform,0,0,2000,2,8.72431,33.8545,180633,364584210
A,10,15,0.6,database,0.55,0.45,0,0,0,0,zipf,0.3,1.5,2000,2,24.2315,569.875,41583.3,364518366
A,10,15,0.6,database,0.55,0.45,0,0,0,0,zipf,0.8,2,2000,2,2.98722,33.104,522295,364505067
A,10,15,0.95,database,0.55,0.45,0,0,0,0,uniform,0,0,2000,2,15.728,156.729,145479,364579345
A,10,15,0.95,database,0.55,0.45,0,0,0,0,zipf,0.3,1.5,2000,2,2.27154,20.708,563760,364516849
A,10,15,0.95,database,0.55,0.45,0,0,0,0,zipf,0.8,2,2000,2,2.31338,34.417,804199,364501969
A,10,2,0.3,database,0.55,0.45,0,0,0,0,uniform,0,0,2000,2,0.488657,1.1455,2.06692e+06,7638
A,10,2,0.3,database,0.55,0.45,0,0,0,0,zipf,0.3,1.5,2000,2,0.409792,0.584,2.44028e+06,7545
A,10,2,0.3,database,0.55,0.45,0,0,0,0,zipf,0.8,2,2000,2,0.389933,0.583,2.56455e+06,7452
A,10,2,0.6,database,0.55,0.45,0,0,0,0,uniform,0,0,2000,2,0.406718,0.583,2.45876e+06,7638
A,10,2,0.6,database,0.55,0.45,0,0,0,0,zipf,0.3,1.5,2000,2,0.40141,0.583,2.49125e+06,7545
A,10,2,0.6,database,0.55,0.45,0,0,0,0,zipf,0.8,2,2000,2,0.359638,0.542,2.7806e+06,7359
A,10,2,0.95,database,0.55,0.45,0,0,0,0,uniform,0,0,2000,2,0.365941,0.542,2.73269e+06,7638
A,10,2,0.95,database,0.55,0.45,0,0,0,0,zipf,0.3,1.5,2000,2,0.412272,0.688,2.43099e+06,7545
A,10,2,0.95,database,0.55,0.45,0,0,0,0,zipf,0.8,2,2000,2,0.394384,0.563,2.53665e+06,7359
A,15,2,0.3,database,0.55,0.45,0,0,0,0,uniform,0,0,2000,2,0.533429,0.729,1.87477e+06,21986
A,15,2,0.3,database,0.55,0.45,0,0,0,0,zipf,0.3,1.5,2000,2,0.503519,0.7085,1.98603e+06,21335
A,15,2,0.3,database,0.55,0.45,0,0,0,0,zipf,0.8,2,2000,2,0.554895,0.9375,1.8022e+06,18824
A,15,2,0.6,database,0.55,0.45,0,0,0,0,uniform,0,0,2000,2,0.556884,0.792,1.79722e+06,21986
A,15,2,0.6,database,0.55,0.45,0,0,0,0,zipf,0.3,1.5,2000,2,0.595775,0.896,1.67899e+06,21149
A,15,2,0.6,database,0.55,0.45,0,0,0,0,zipf,0.8,2,2000,2,0.554124,0.792,1.80535e+06,18917
A,15,2,0.95,database,0.55,0.45,0,0,0,0,uniform,0,0,2000,2,0.552037,0.7705,1.81148e+06,21986
A,15,2,0.95,database,0.55,0.45,0,0,0,0,zipf,0.3,1.5,2000,2,0.562468,0.7705,1.77788e+06,21428
A,15,2,0.95,database,0.55,0.45,0,0,0,0,zipf,0.8,2,2000,2,0.531031,0.7295,1.88598e+06,18917
